airbnb_listing_id,occ,adr,rev,n,number_of_reviews,star_rating,number_of_bedrooms,number_of_guests,listing_type,is_professional,picture_count,cleaning_fee,min_nights,suburb,latitude,longitude,rb
957349094500016515,0.44569505312278324,683.2956904634361,33290.98611767141,105,11.0,4.909999847412109,2.0,6.0,apartamento,False,15.0,200.0,0.0,Centro,-27.09051,-48.61245,11-30
963040775940890055,0.4824144140509568,711.0501426448963,37380.99504634074,105,37.0,4.920000076293945,2.0,5.0,apartamento,True,12.0,400.0,0.0,Tabuleiro dos Oliveiras,-27.1140003204,-48.611000061,30+
963916345061155113,0.929416286412893,1302.3178529179233,127654.74502328727,105,18.0,5.0,3.0,13.0,apartamento,True,33.0,300.0,0.0,Meia Praia,-27.1219997406,-48.6069984436,11-30
964579064376617710,0.7011267205731663,849.772734844801,63824.61471191337,105,4.0,5.0,3.0,8.0,apartamento,True,35.0,456.0,0.0,Meia Praia,-27.1289997101,-48.6059989929,3-10
965258538716677226,0.24013923579907112,616.6983179777449,16492.332454555282,105,16.0,4.809999942779541,1.0,2.0,casa,False,12.0,200.0,0.0,none,-27.086,-48.6479,11-30
965310801955633109,0.8038702821231061,540.5157494373685,46208.057083151274,105,14.0,5.0,2.0,6.0,apartamento,False,9.0,250.0,0.0,Meia Praia,-27.1259994506836,-48.60300064086914,11-30
966687088388761169,0.11661142514583743,803.8517764936487,10562.75661535864,105,14.0,5.0,3.0,6.0,apartamento,False,8.0,350.0,0.0,Meia Praia,-27.1399993896,-48.5979995728,11-30
968213956640500474,0.39808081944088275,515.4842023131857,22524.792163178685,105,37.0,5.0,2.0,6.0,apartamento,False,39.0,300.0,0.0,Morretes,-27.1189994812,-48.6100006104,30+
970445468070597218,0.9934342332080309,434.7043368303809,45362.595803138756,105,7.0,5.0,2.0,6.0,apartamento,,9.0,0.0,0.0,Morretes,-27.1196187800006,-48.61086940525837,3-10
973272705231391942,0.8688620253188847,303.8115696536194,27949.538998469237,105,12.0,4.920000076293945,2.0,4.0,apartamento,False,12.0,120.0,0.0,Meia Praia,-27.12373352050781,-48.60666275024414,11-30
978095320445301654,0.5261365797751545,940.246795670285,53715.78888573633,105,17.0,4.880000114440918,3.0,8.0,apartamento,False,35.0,250.0,0.0,Meia Praia,-27.13599967956543,-48.5989990234375,11-30
978244263452010977,0.8965972401961319,558.711728013608,52943.68161831023,105,33.0,4.940000057220459,2.0,6.0,apartamento,False,15.0,200.0,0.0,Meia Praia,-27.1219997406,-48.6069984436,30+
978410400232267791,0.94432788963554,426.2266630280191,42409.299166388184,105,5.0,5.0,2.0,6.0,apartamento,False,32.0,250.0,0.0,Centro,-27.1030006409,-48.6150016785,3-10
980310639590708922,0.4077271929720004,660.5402258321279,29537.63546390323,105,21.0,4.860000133514404,2.0,4.0,apartamento,True,18.0,400.0,0.0,Meia Praia,-27.13999938964844,-48.59799957275391,11-30
980365989956218871,0.4641194570594351,1511.8519832440813,76584.03402168847,105,10.0,4.900000095367432,3.0,9.0,apartamento,True,155.0,449.0,0.0,Meia Praia,-27.1261978149,-48.6062278748,3-10
982642009007231841,0.8660917489128538,280.51934548226603,25729.17803240773,105,24.0,4.880000114440918,1.0,4.0,apartamento,False,13.0,135.0,0.0,Centro,-27.099000930786133,-48.6150016784668,11-30
983188724209547131,0.6194281960088348,889.754038616944,59403.60570727552,105,13.0,4.849999904632568,3.0,8.0,apartamento,False,14.0,300.0,0.0,Meia Praia,-27.13841,-48.59729,11-30
984846668146064982,0.8389261823360561,925.2499778153565,82351.24889162916,105,4.0,5.0,4.0,10.0,casa,False,56.0,300.0,0.0,Ilhota,-27.06100082397461,-48.59999847412109,3-10
985445004274818605,0.769997956094438,183.30962905226224,15045.968351488687,105,19.0,5.0,1.0,2.0,outros,False,5.0,0.0,0.0,Centro,-27.100000381469727,-48.617000579833984,11-30
985716714802993034,0.9151393032203073,470.06496147655685,45410.109785776964,105,12.0,5.0,2.0,4.0,apartamento,False,26.0,290.0,0.0,Morretes,-27.121999740600582,-48.61199951171875,11-30
986245345084467584,0.3295729381379351,888.5815876661975,32343.551655789994,105,8.0,5.0,3.0,8.0,apartamento,False,29.0,250.0,0.0,Meia Praia,-27.136999130249023,-48.59999847412109,3-10
986407426689940399,0.9357879473627332,339.94725970839534,33536.844734196246,105,25.0,4.840000152587891,2.0,5.0,apartamento,True,21.0,300.0,0.0,Meia Praia,-27.120302200317383,-48.6092529296875,11-30
986565062867231257,0.20321608643376712,240.0920562830068,5452.5893226126755,105,23.0,4.78000020980835,1.0,2.0,outros,False,12.0,20.0,0.0,Meia Praia,-27.142013549804688,-48.59575271606445,11-30
991407580891691701,0.8038702821231061,708.0671768654389,60531.831979662165,105,11.0,4.550000190734863,3.0,6.0,apartamento,True,29.0,439.0,0.0,Meia Praia,-27.131999969482425,-48.59999847412109,11-30
995680028058206783,0.19750235810898312,3559.21829626895,78601.38923377219,105,2.0,5.0,6.0,16.0,casa,False,41.0,0.0,0.0,Sertaozinho,-27.0757,-48.6142,1-2
996227938456591020,0.5569878542192948,355.30177516682716,21434.963055168424,105,10.0,5.0,2.0,6.0,apartamento,False,12.0,150.0,0.0,Tabuleiro dos Oliveiras,-27.1047,-48.61836,3-10
999226382307972271,0.36887289759056047,472.6577753474118,19187.665276101743,105,16.0,4.809999942779541,2.0,5.0,apartamento,False,15.0,200.0,0.0,Morretes,-27.11599922180176,-48.61199951171875,11-30
1002341236260011015,0.8238644495519035,403.62180547273704,35315.08205692447,105,11.0,4.909999847412109,2.0,4.0,apartamento,False,14.0,200.0,0.0,Morretes,-27.12145,-48.6164,11-30
1002785860497857801,0.6194281960088349,617.8803314494622,41252.20902706852,105,12.0,5.0,3.0,6.0,apartamento,,54.0,0.0,0.0,Meia Praia,-27.13800048828125,-48.59299850463867,11-30
1004496327455456339,0.4913644300845059,404.3022775702966,21632.94913996818,105,16.0,5.0,2.0,6.0,apartamento,False,39.0,300.0,0.0,Morretes,-27.11788749694824,-48.61022186279297,11-30
1004910078575857573,0.9635234652675951,739.7166719726715,75006.6959190934,105,12.0,5.0,3.0,7.0,apartamento,False,28.0,300.0,0.0,Meia Praia,-27.121999740600582,-48.60599899291992,11-30
1005860682746801029,0.6591466997339659,430.49944928470023,30492.650441440353,105,10.0,4.900000095367432,2.0,6.0,apartamento,False,18.0,200.0,0.0,Morretes,-27.11800003051757,-48.6150016784668,3-10
1005958896607152946,0.8073711481947545,251.28566232821512,21570.48338568448,105,37.0,4.809999942779541,2.0,5.0,apartamento,False,17.0,130.0,0.0,Casa Branca,-27.09199905395508,-48.61899948120117,30+
1006396584243125090,0.542866737021816,568.8647952691998,33486.87418370537,105,50.0,4.800000190734863,1.0,4.0,apartamento,True,16.0,60.0,0.0,Centro,-27.09147,-48.61387,30+
1008029204257210230,0.7374420048493437,324.84157117388617,25594.512818269897,105,4.0,5.0,2.0,4.0,casa,False,7.0,150.0,0.0,Morretes,-27.12741,-48.62193,3-10
1011115904222911872,0.5749340067128804,745.766935325981,46374.66446926305,105,15.0,5.0,3.0,6.0,apartamento,False,43.0,350.0,0.0,Meia Praia,-27.13500022888184,-48.59999847412109,11-30
1011714999685071594,0.9760459657179731,682.8165220513322,70082.07101204868,105,6.0,5.0,3.0,6.0,apartamento,True,35.0,180.0,0.0,Centro,-27.097000122070312,-48.61399841308594,3-10
1014245162199655907,0.9253598856249615,676.3684647885516,66026.21420665622,105,8.0,5.0,2.0,6.0,apartamento,False,25.0,0.0,0.0,Meia Praia,-27.13800048828125,-48.59199905395508,3-10
1015691857467598452,0.7929502547481149,1272.4652327802933,107384.70562386702,105,21.0,5.0,3.0,6.0,apartamento,True,44.0,250.0,0.0,Meia Praia,-27.145,-48.58943,11-30
1016100494032497541,0.372524726084244,368.7250307815964,15111.74971135801,105,34.0,4.940000057220459,1.0,2.0,casa,True,5.0,100.0,0.0,Sertaozinho,-27.0792,-48.6121,30+
1019041007385326527,0.8838109196265829,662.6627802031063,61950.35127157329,105,10.0,4.900000095367432,2.0,7.0,apartamento,True,20.0,350.0,0.0,Meia Praia,-27.1299991607666,-48.59999847412109,3-10
1019453731090411731,0.5670949188220281,468.13000290177905,28731.073958161884,105,12.0,5.0,0.0,4.0,apartamento,False,27.0,200.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,11-30
1019756845213291605,0.5747612214997182,189.40806902721508,11774.745545082578,105,16.0,5.0,1.0,2.0,outros,False,21.0,150.0,0.0,Centro,-27.10199928283692,-48.61600112915039,11-30
1021217453140595481,0.8573989745981949,422.8413640380822,38415.85068384439,105,12.0,5.0,1.0,4.0,hotel,False,13.0,140.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,11-30
1023885231203292759,0.5826529146296933,545.4133555893872,34350.32057768909,105,11.0,5.0,1.0,4.0,apartamento,False,22.0,200.0,0.0,Meia Praia,-27.12700080871582,-48.60499954223633,11-30
1024067179174522246,0.5196996254855344,220.30777624952805,12438.619174753088,105,14.0,5.0,1.0,2.0,casa,False,33.0,100.0,0.0,Leopoldo Zarling,-27.132999420166016,-48.61399841308594,11-30
1025356251415331533,0.9572422241991433,419.647209516287,42291.17973733055,105,27.0,5.0,2.0,5.0,apartamento,False,25.0,250.0,0.0,Morretes,-27.115753428001188,-48.611738942563534,11-30
1028988415727336651,0.5196996254855344,563.0112861417274,31787.72487573457,105,1.0,5.0,1.0,4.0,apartamento,False,21.0,200.0,0.0,Meia Praia,-27.12647,-48.60596,1-2
1030981527494824971,0.9626588206700614,350.58554484416203,35519.126299714146,105,21.0,5.0,2.0,5.0,apartamento,False,20.0,150.0,0.0,Morretes,-27.11899948120117,-48.61600112915039,11-30
1031938290013047428,0.46423027308971865,665.5070750298803,33719.50967719374,105,12.0,5.0,2.0,4.0,apartamento,True,28.0,400.0,0.0,Meia Praia,-27.13999938964844,-48.59799957275391,11-30
1032037416009523135,0.9334982666833804,498.1131512357218,49027.31145870993,105,21.0,5.0,1.0,2.0,casa,True,49.0,0.0,0.0,Areal,-27.099458694458008,-48.65940856933594,11-30
1033202997223117530,0.9591873409129883,1726.7372514719461,174349.29888935652,105,17.0,5.0,4.0,12.0,apartamento,False,46.0,450.0,0.0,Meia Praia,-27.131999969482425,-48.59799957275391,11-30
1034873975277447845,0.8499760937146786,895.7507521840624,80715.90711324094,105,16.0,4.880000114440918,3.0,6.0,apartamento,True,44.0,456.0,0.0,Meia Praia,-27.12700080871582,-48.60499954223633,11-30
1035628196408986358,0.9332952443589684,1134.8028948561305,111671.32336336306,105,4.0,5.0,3.0,6.0,apartamento,True,0.0,456.0,0.0,Centro,-27.10400009155273,-48.61299896240234,3-10
1036955655225647222,0.5277436606631823,468.7526321986048,26857.864289641322,105,12.0,4.829999923706055,2.0,6.0,apartamento,False,18.0,260.0,0.0,Centro,-27.10700035095215,-48.61299896240234,11-30
1037004838842410100,0.9410185905839447,303.2938682374401,30078.11662863679,105,12.0,4.579999923706055,1.0,3.0,apartamento,False,17.0,120.0,0.0,Meia Praia,-27.12472915649414,-48.60736846923828,11-30
1037047027853581998,0.9417149406472588,1007.7649134812068,100011.12393908635,105,17.0,4.880000114440918,2.0,5.0,apartamento,True,41.0,250.0,0.0,Centro,-27.093000411987305,-48.61199951171875,11-30
1039235354309448898,0.6780563018779495,199.1760600716328,14492.064185178122,105,8.0,5.0,2.0,2.0,apartamento,False,15.0,350.0,0.0,Centro,-27.090999603271484,-48.61299896240234,3-10
1042032092670718662,0.9643777353290129,464.93686327268847,47183.509452437196,105,11.0,4.909999847412109,1.0,4.0,apartamento,False,29.0,140.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,11-30
1043497443334655968,0.9106807328796647,1027.378752276924,98793.66115949271,105,7.0,4.860000133514404,2.0,5.0,apartamento,False,17.0,290.0,0.0,Centro,-27.104999542236328,-48.61299896240234,3-10
1043599286749467076,0.6597223834025332,469.50803236009284,33283.268380569825,105,20.0,5.0,2.0,4.0,apartamento,True,15.0,205.0,0.0,Morretes,-27.12791,-48.62253,11-30
1044223371798078486,0.5196996254855344,797.6234797751799,45033.97419130407,105,6.0,5.0,3.0,8.0,apartamento,False,27.0,250.0,0.0,Meia Praia,-27.121999740600582,-48.60699844360352,3-10
1044458170286255125,0.8720773068934266,1097.1473074463797,101285.46952700522,105,2.0,5.0,4.0,12.0,apartamento,False,3.0,250.0,0.0,Meia Praia,-27.14138412475586,-48.59285736083984,1-2
1045077329214831775,0.9537879439068331,952.4638388801976,95661.76467153276,105,1.0,5.0,2.0,8.0,casa,False,22.0,160.0,0.0,Morretes,-27.12212,-48.61756,1-2
1045459185575382038,0.17058755303816234,544.466601308404,10412.09088853718,105,15.0,5.0,2.0,5.0,apartamento,False,34.0,200.0,0.0,Morretes,-27.117000579833984,-48.61000061035156,11-30
1045520246239520927,0.42979472970311405,996.6432660212874,46889.39480623295,105,0.0,0.0,3.0,6.0,apartamento,False,0.0,400.0,0.0,Centro,-27.10073471069336,-48.6165771484375,0
1045592510645908121,0.6094279348937509,519.5758627558805,34155.328855084,105,20.0,5.0,2.0,7.0,apartamento,False,6.0,250.0,0.0,Meia Praia,-27.13400077819824,-48.59999847412109,11-30
1045916135727198441,0.8417660224962297,741.7278894034301,66227.80672074512,105,5.0,5.0,2.0,6.0,apartamento,False,15.0,250.0,0.0,Meia Praia,-27.13656616210937,-48.59341430664063,3-10
1046547202929220520,0.8499760937146786,456.52751700992485,41137.59610892265,105,15.0,4.869999885559082,1.0,2.0,apartamento,False,24.0,0.0,0.0,Meia Praia,-27.121999740600582,-48.60599899291992,11-30
1047723626454445067,0.042915853586380524,1644.5201354806031,8008.28620647934,105,7.0,5.0,3.0,8.0,apartamento,False,30.0,0.0,0.0,Meia Praia,-27.1341,-48.59745,3-10
1048804459244346908,0.5670949188220281,743.84917628998,45653.099705701425,105,27.0,4.699999809265137,2.0,6.0,apartamento,False,14.0,100.0,0.0,Morretes,-27.11599922180176,-48.60900115966797,11-30
1049417084065072931,0.9932650566343827,563.652464393766,58809.28531851791,105,24.0,4.920000076293945,2.0,4.0,apartamento,True,26.0,226.0,0.0,Morretes,-27.11800003051757,-48.61199951171875,11-30
1050857413300266721,0.8417660224962297,663.7436035148246,59264.70301806532,105,2.0,5.0,3.0,8.0,apartamento,True,33.0,500.0,0.0,Meia Praia,-27.13800048828125,-48.59600067138672,1-2
1052110098791057231,0.9345506670946035,713.6879817748602,70319.96788084379,105,8.0,4.630000114440918,2.0,6.0,apartamento,True,25.0,362.0,0.0,Meia Praia,-27.13999938964844,-48.59600067138672,3-10
1052490589225547467,0.7560595763635635,759.6258060130593,61281.25302858491,105,16.0,5.0,3.0,8.0,apartamento,False,25.0,290.0,0.0,Meia Praia,-27.13599967956543,-48.59400177001953,11-30
1053030252161966865,0.3724878678494444,294.8091494230524,12081.240908043508,105,5.0,5.0,2.0,6.0,apartamento,False,29.0,80.0,0.0,Casa Branca,-27.09245109558105,-48.61885833740234,3-10
1053132609735844516,0.9904286898014161,798.4840234340522,83087.32832442838,105,17.0,4.940000057220459,3.0,10.0,apartamento,False,23.0,300.0,0.0,Meia Praia,-27.13756,-48.59112,11-30
1053425333694349352,0.8432922363453197,201.88776002076128,18057.096627425697,105,22.0,5.0,1.0,4.0,casa,False,28.0,150.0,0.0,Varzea,-27.094850540161133,-48.61999130249024,11-30
1053522951026570547,0.5428667370218159,688.3300875854727,40519.33470223944,105,12.0,4.829999923706055,2.0,6.0,apartamento,False,31.0,250.0,0.0,Canto da Praia,-27.08859,-48.60563,11-30
1053625763515857065,0.5747612214997182,506.04877981934345,31459.037866629264,105,11.0,4.820000171661377,2.0,5.0,apartamento,False,39.0,250.0,0.0,Meia Praia,-27.13400077819824,-48.59700012207031,11-30
1053851019443958006,0.21444150349795338,583.8770267628801,13977.626874012578,105,15.0,4.869999885559082,2.0,5.0,apartamento,False,25.0,300.0,0.0,Centro,-27.10099983215332,-48.6150016784668,11-30
1054265461023254222,0.7891659313137892,562.5666322909475,47261.417802952994,105,5.0,5.0,1.0,4.0,apartamento,False,18.0,200.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,3-10
1055163452693752832,0.7604888631415765,585.5378669093612,47498.926482724644,105,16.0,4.940000057220459,2.0,4.0,apartamento,False,19.0,50.0,0.0,Morretes,-27.11629,-48.61059,11-30
1056816282920055514,0.7773576250295698,564.2106993704476,46728.69583708389,105,15.0,4.929999828338623,3.0,6.0,apartamento,True,35.0,250.0,0.0,Meia Praia,-27.136999130249023,-48.60100173950195,11-30
1056827534457537585,0.29034113892848734,366.9276164136146,11808.49146222315,105,17.0,4.880000114440918,2.0,4.0,casa,False,12.0,200.0,0.0,Morretes,-27.125,-48.6150016784668,11-30
1057137469420115073,0.7066227411769445,717.0651741940441,54257.620526476014,105,28.0,4.960000038146973,2.0,6.0,apartamento,True,17.0,400.0,0.0,Morretes,-27.117000579833984,-48.61000061035156,11-30
1057964852411462810,0.5749340067128804,354.1998423578133,22025.512350221805,105,13.0,4.690000057220459,2.0,5.0,casa,False,17.0,200.0,0.0,Morretes,-27.125,-48.62099838256836,11-30
1058193595817353204,0.9483014700668305,450.89188548763224,45040.92469791691,105,11.0,5.0,2.0,6.0,apartamento,False,24.0,200.0,0.0,Tabuleiro dos Oliveiras,-27.107999801635746,-48.61399841308594,11-30
1058777213156843238,0.9827122020863206,499.7297859795768,51619.56486480507,105,24.0,5.0,1.0,4.0,apartamento,True,37.0,212.0,0.0,Meia Praia,-27.12804,-48.60495,11-30
1060712994513047104,0.6839898811871495,448.62914493840964,32913.46356592916,105,10.0,4.900000095367432,2.0,5.0,apartamento,False,20.0,250.0,0.0,Morretes,-27.11599922180176,-48.61199951171875,3-10
1062221285605590578,0.5867219702968938,614.3561059347156,38950.109093780244,105,1.0,5.0,3.0,8.0,apartamento,False,14.0,0.0,0.0,Centro,-27.09584045410156,-48.618141174316406,1-2
1062615116593634676,0.8417660224962294,482.1654977031425,43051.85748776285,105,11.0,5.0,1.0,4.0,apartamento,False,22.0,180.0,0.0,Meia Praia,-27.12800025939941,-48.60499954223633,11-30
1063807278503566143,0.810804964525292,520.1139160814039,44826.1653409219,105,5.0,5.0,2.0,6.0,apartamento,False,28.0,280.0,0.0,Centro,-27.09824,-48.61373,3-10
1066545050089987954,0.6955236044456868,489.6492734246174,36497.59682848801,105,5.0,5.0,2.0,6.0,apartamento,False,18.0,200.0,0.0,Meia Praia,-27.13400077819824,-48.59999847412109,3-10
1067320906990424780,0.8238987955055942,650.9878071781468,56960.729764779804,105,8.0,4.630000114440918,3.0,6.0,apartamento,True,34.0,489.0,0.0,Centro,-27.10099983215332,-48.61600112915039,3-10
1070343877574441166,0.9904286898014161,340.4215899952669,35423.02611768758,105,12.0,5.0,2.0,5.0,apartamento,False,29.0,150.0,0.0,Morretes,-27.117000579833984,-48.61299896240234,11-30
1074031328011239995,0.09855566793374339,1852.2306657043225,20605.520780894836,105,4.0,5.0,5.0,15.0,casa,False,12.0,300.0,0.0,Varzea,-27.0957813,-48.6195685,3-10
1074829679064875721,0.9908485939815979,813.7362612661952,84708.12268013027,105,10.0,5.0,3.0,8.0,apartamento,False,22.0,0.0,0.0,Meia Praia,-27.128999710083008,-48.60599899291992,3-10
1075444278753674442,0.8688620253188847,637.233234969791,58623.09711317048,105,5.0,4.800000190734863,2.0,6.0,apartamento,False,10.0,250.0,0.0,Meia Praia,-27.12800025939941,-48.60200119018555,3-10
1075503699104403085,0.6262024196781109,1041.3481983697588,70248.43216207043,105,1.0,5.0,4.0,12.0,apartamento,False,26.0,250.0,0.0,Meia Praia,-27.13599967956543,-48.59400177001953,1-2
1077396104359577731,0.9793464531949593,690.5650404065857,71102.42889747533,105,9.0,4.78000020980835,3.0,6.0,apartamento,False,40.0,30.0,0.0,Meia Praia,-27.135293493467504,-48.59442494809628,3-10
1081972140987250431,0.8038702821231061,693.2703270262282,59266.8666521342,105,9.0,4.559999942779541,2.0,4.0,apartamento,True,23.0,400.0,0.0,Meia Praia,-27.1439909,-48.58763339999999,3-10
1082133757143221839,0.9938102715140498,1061.5343167800359,110813.39357524084,105,19.0,5.0,3.0,6.0,apartamento,False,20.0,300.0,0.0,Meia Praia,-27.138999938964844,-48.59099960327149,11-30
1082746592587689161,0.8735482489270449,559.6288857135033,51745.4381171918,105,10.0,5.0,3.0,6.0,apartamento,True,24.0,300.0,0.0,Tabuleiro dos Oliveiras,-27.10756492614746,-48.6148796081543,3-10
1083196219974177016,0.7350288306342394,355.5223330797103,27925.035000476546,105,1.0,5.0,2.0,4.0,apartamento,False,21.0,200.0,0.0,Casa Branca,-27.08799934387207,-48.6150016784668,1-2
1083301106167776779,0.9652218076314295,569.0957491139908,57801.43099544807,105,16.0,5.0,3.0,8.0,apartamento,False,21.0,250.0,0.0,Morretes,-27.11899948120117,-48.61000061035156,11-30
1083424325445690046,0.7743681268615976,627.2844864590005,51763.57811521256,105,5.0,5.0,2.0,5.0,apartamento,False,19.0,250.0,0.0,Meia Praia,-27.13119,-48.60752,3-10
1083633025910461931,0.8573989745981949,330.13497570740276,29993.319033820848,105,13.0,4.849999904632568,0.0,4.0,apartamento,False,8.0,150.0,0.0,Meia Praia,-27.13802146911621,-48.59752655029297,11-30
1084601543056055517,0.6505206927497783,1389.5717447910697,97199.64078780971,105,7.0,5.0,4.0,12.0,apartamento,False,19.0,400.0,0.0,Meia Praia,-27.1299991607666,-48.60200119018555,3-10
1085437829031467755,0.9243020165305418,724.1965804841,70619.09988932335,105,1.0,5.0,2.0,6.0,apartamento,False,0.0,200.0,0.0,Centro,-27.09687,-48.6148,1-2
1086855144095843601,0.5562462773787796,439.5546791708238,26484.11280947394,105,14.0,4.929999828338623,2.0,4.0,apartamento,True,38.0,175.0,0.0,Casa Branca,-27.08799934387207,-48.6150016784668,11-30
1088251024341369589,0.9954890330896523,555.9822482681572,58130.92276089801,105,16.0,4.880000114440918,2.0,5.0,apartamento,False,13.0,0.0,0.0,Morretes,-27.11899948120117,-48.61000061035156,11-30
1091408953130822622,0.8432922363453197,326.19662683145145,29175.438915316714,105,13.0,5.0,2.0,6.0,apartamento,False,0.0,0.0,0.0,Centro,-27.088138715696708,-48.60966138197021,11-30
1100720037663116812,0.8270189212730099,1075.5899520342768,94449.35995977161,105,15.0,4.869999885559082,3.0,6.0,apartamento,True,21.0,500.0,0.0,Centro,-27.100000381469727,-48.617000579833984,11-30
1100991386372756521,0.13852009100695753,835.0477682167743,13006.94947078082,105,12.0,5.0,2.0,8.0,apartamento,False,13.0,0.0,0.0,Meia Praia,-27.14177,-48.59507,11-30
1111626053814730010,0.7648315909623111,734.9921190401901,59944.79811630811,105,8.0,4.75,3.0,6.0,apartamento,True,28.0,500.0,0.0,Centro,-27.097999572753903,-48.6150016784668,3-10
1124052077567202180,0.994522819030821,1021.7743736015545,106734.64777430754,105,3.0,5.0,4.0,16.0,casa,False,64.0,400.0,0.0,Morretes,-27.11599922180176,-48.608001708984375,3-10
1125970477826966385,0.7560595763635635,651.7323464127971,52577.169589666824,105,10.0,4.599999904632568,2.0,4.0,apartamento,True,14.0,400.0,0.0,Morretes,-27.117000579833984,-48.61100006103516,3-10
1131810056799937593,0.5510600317862981,784.7269803212537,46860.12400486813,105,5.0,5.0,3.0,6.0,apartamento,True,0.0,456.0,0.0,Tabuleiro dos Oliveiras,-27.107999801635746,-48.61399841308594,3-10
1137698308528017474,0.8849680753693157,716.0880705480455,67027.48489791251,105,7.0,5.0,3.0,6.0,apartamento,True,24.0,450.0,0.0,Meia Praia,-27.12800025939941,-48.60100173950195,3-10
1139831117529014384,0.5002148181084021,640.6856402358237,34872.90918964537,105,11.0,5.0,3.0,6.0,apartamento,False,14.0,220.0,0.0,Tabuleiro dos Oliveiras,-27.10815620422364,-48.61417770385742,11-30
1147824179020677628,0.9181735447020879,514.4605937591492,49853.94665052498,105,11.0,5.0,1.0,4.0,apartamento,False,0.0,140.0,0.0,Centro,-27.092897415161133,-48.61321640014648,11-30
1153493820067017135,0.8577457708953792,448.8022782010862,40789.993529726264,105,4.0,5.0,2.0,4.0,apartamento,True,0.0,357.0,0.0,Centro,-27.099824140162,-48.616195412234,3-10
1153552657765472365,0.9590926908354138,421.03896010226504,42508.5172984741,105,5.0,5.0,2.0,4.0,apartamento,True,0.0,324.0,0.0,Centro,-27.099814589199163,-48.61619541223374,3-10
1161796266594364332,0.9879136238915981,495.48747650406494,51435.683128562494,105,21.0,5.0,1.0,2.0,apartamento,False,57.0,250.0,0.0,Centro,-27.093202590942383,-48.613243103027344,11-30
1161927707286622818,0.9524049663409146,274.2387182251412,27505.93108991893,105,27.0,5.0,1.0,2.0,apartamento,False,36.0,250.0,0.0,Centro,-27.09324836730957,-48.61322021484375,11-30
1163772289534164479,0.7690894867653031,1866.139929012303,153000.92956564156,105,0.0,0.0,4.0,12.0,casa,False,0.0,350.0,0.0,Tabuleiro dos Oliveiras,-27.11058616638184,-48.61211013793945,0
1171049670344322120,0.745064246390572,732.7624543377717,58299.91587934138,105,17.0,4.820000171661377,3.0,8.0,apartamento,False,113.0,400.0,0.0,Meia Praia,-27.13838195800781,-48.595645904541016,11-30
1173260792743932663,0.9428508979705441,1020.8765477220471,101427.23063016747,105,2.0,5.0,3.0,7.0,apartamento,True,33.0,270.0,0.0,Meia Praia,-27.14386,-48.58636,1-2
1174263938200349649,0.2517549737079305,568.0070118853946,15907.525606809393,105,22.0,4.909999847412109,1.0,2.0,apartamento,False,35.0,250.0,0.0,Centro,-27.0929134,-48.6132024,11-30
1179103047052148475,0.9320212997785369,790.9362312179704,77732.88151364341,105,4.0,4.5,4.0,8.0,apartamento,True,0.0,480.0,0.0,Meia Praia,-27.123334884643555,-48.60639572143555,3-10
1181723518413479765,0.31890741778860093,535.7919938966321,18889.603968073592,105,12.0,4.670000076293945,1.0,4.0,apartamento,False,0.0,150.0,0.0,Centro,-27.0929134,-48.6132024,11-30
1181933658424522281,0.6595722005230809,409.81336588352553,29045.24733357608,105,19.0,4.789999961853027,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1181944920258781413,0.4733683866067502,406.2380354261981,20972.00633276458,105,17.0,4.710000038146973,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1181971107577983158,0.6050828265844408,407.8957575240346,26631.613958836464,105,15.0,4.929999828338623,1.0,2.0,apartamento,True,0.0,150.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1182018398755268829,0.7374420048493437,743.5599143220518,58585.647426511765,105,13.0,5.0,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1182028381058524086,0.8626952173757134,642.9557651367028,58753.742561700026,105,12.0,5.0,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1182040498646675653,0.8003008662124199,757.9198239459802,64521.825269236506,105,2.0,5.0,2.0,6.0,apartamento,True,0.0,240.0,0.0,Centro,-27.0936893,-48.6131638,1-2
1182043782165637473,0.6595722005230809,619.2845060215305,43891.37384152342,105,11.0,4.820000171661377,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1182070530301053205,0.7560595763635635,630.223719478186,50842.005250799324,105,12.0,4.920000076293945,1.0,4.0,apartamento,True,0.0,190.0,0.0,Centro,-27.0936893,-48.6131638,11-30
1182188163181410725,0.3908067145889049,922.5720377974201,39601.79210172914,105,12.0,4.920000076293945,2.0,5.0,apartamento,False,0.0,250.0,0.0,Centro,-27.09358809595095,-48.613163866102695,11-30
1183418487997408853,0.810804964525292,631.5352768901216,54429.04691685032,105,20.0,4.75,1.0,4.0,apartamento,True,30.0,190.0,0.0,Centro,-27.09361767336776,-48.61308421982116,11-30
