airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket
45889892,0.8389261823360561,61800.558621607845,694.3545636917672,105,2,6,apartamento,58,4.980000019073486,False,250.0,12,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1668064598260309,427,1944,123745.35560467474,0.7550335641024505,2
45911573,0.9562993731459645,87882.32445939937,872.8473318771239,105,3,8,apartamento,11,4.820000171661377,False,350.0,33,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.3019789665673916,417,1804,175969.7603735163,0.860669435831368,3
45911990,0.9774494627096626,71129.72497905807,692.0892576843416,105,3,6,apartamento,38,4.949999809265137,False,200.0,8,0,2.0,True,False,Morretes,Morretes,0.0727394300539622,118,772,142425.46196853873,0.8797045164386964,3
45923984,0.9668800253393732,41184.39018440502,404.835886562065,105,3,8,apartamento,35,4.940000057220459,False,150.0,60,0,3.0,True,False,Canto da Praia,Canto da Praia,0.0668890021242063,11,143,82464.90197499585,0.870192022805436,3
45973790,0.09062234117807409,6746.9476364932325,659.0798039654902,105,2,4,apartamento,12,4.829999923706055,False,380.0,27,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0155766648705551,200,1078,13509.642196536079,0.08156010706026669,2
46011731,0.9717116621258653,59138.57974322785,578.6067950833178,105,3,8,apartamento,19,4.889999866485596,False,180.0,17,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.205615705390621,352,1498,118415.18496763957,0.8745404959132789,3
46036384,0.8765249214734698,35184.662044856246,379.30563533817065,105,2,6,apartamento,51,4.920000076293945,False,150.0,13,0,2.0,True,False,Morretes,Morretes,0.2042605243334395,207,902,70451.44273257,0.7888724293261229,2
46048925,0.3786467749801882,41680.793223559886,1001.1090157172388,105,3,8,apartamento,11,5.0,False,300.0,27,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0273643681631013,243,1562,83458.8666247261,0.3407820974821694,3
46048941,0.9323474780859448,40690.12327548735,413.8879499404642,105,2,6,apartamento,58,4.909999847412109,False,250.0,19,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.3857550369224602,363,1990,81475.21457132479,0.8391127302773503,2
46072703,0.9253598856249613,75242.55533461357,770.7800946932035,105,3,8,apartamento,14,5.0,False,300.0,41,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.2438995717740393,451,1956,150660.72175002508,0.8328238970624652,3
46088002,0.8141732046155117,57178.20735374812,660.8411606660045,105,2,5,apartamento,103,4.829999923706055,True,200.0,44,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.4290694322332755,361,1666,114489.86481092277,0.7327558841539605,2
46116173,0.9668800253393732,40723.97607101905,400.31009038191723,105,2,6,apartamento,39,4.949999809265137,False,180.0,34,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0103181959760087,115,587,81542.99917254389,0.870192022805436,2
46220279,0.5826529146296933,44555.068585889174,707.4440371228682,105,3,8,apartamento,24,4.880000114440918,False,350.0,26,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1250939933114493,336,1444,89214.12571542361,0.5243876231667239,3
46222390,0.5569878542192948,31201.06673913463,517.1828088054559,105,2,6,apartamento,6,4.829999923706055,False,250.0,29,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.1476007397830321,359,1670,62474.95467669536,0.5012890687973653,2
46298558,0.8984239604837165,61139.7123155427,643.9686660650073,105,2,4,apartamento,6,5.0,False,220.0,33,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.2381998187018273,385,1386,122422.12062156126,0.8085815644353449,2
46327705,0.9071194269598304,98423.47773179384,1027.3109126683714,105,3,7,apartamento,6,5.0,False,400.0,23,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0279217437748763,283,1875,197076.66926349132,0.8164074842638473,3
46372862,0.45363490372834875,20761.511261334028,418.9543532127382,105,2,8,apartamento,10,4.900000095367432,False,250.0,21,0,1.0,True,False,Meia Praia,Meia Praia (beach band),0.1020906053549424,177,897,41571.4784983508,0.40827141335551387,2
46451253,0.6955236044456868,44361.887008276564,595.1560548883257,105,3,7,apartamento,10,5.0,False,250.0,48,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0845549505672621,351,1930,88827.31168734482,0.6259712440011181,3
46530405,0.4173177775415248,49251.88246701551,1076.9919861237697,105,3,8,apartamento,41,4.849999904632568,False,520.0,33,0,2.0,False,False,Morretes,Morretes,0.1275462618449163,83,598,98618.7155264571,0.37558599978737234,3
46550767,0.8651038936651488,72065.63972978976,786.5608836397934,105,3,8,apartamento,42,4.809999942779541,False,200.0,41,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1674961561383795,402,1967,144299.4758322979,0.7785935042986339,3
46598066,0.46423027308971876,55270.31697825824,1090.8458438543987,105,2,6,apartamento,18,5.0,False,250.0,129,0,2.0,True,False,Centro,Centro,0.1140931158107762,220,749,110669.63117168857,0.4178072457807469,2
46604700,0.30164818515945996,12363.819644915093,370.16963171211404,105,1,4,apartamento,33,5.0,False,100.0,13,0,1.0,True,True,Ilhota,Ilhota,0.0685991215015641,18,36,24756.49561616013,0.27148336664351397,1
46678933,0.26572558644196315,23128.70821599398,783.4593149404926,105,3,7,apartamento,8,5.0,False,250.0,18,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.3560541087800961,384,1743,46311.397286694555,0.23915302779776684,3
46690986,0.17209674968508842,24234.730813937305,1256.344740955069,105,3,8,apartamento,9,5.0,False,250.0,45,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.5115829643861135,235,1930,48526.0238651904,0.1548870747165796,3
46704215,0.9879462253822223,56834.655309167865,547.47960388662,105,2,4,apartamento,61,4.840000152587891,False,100.0,13,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1783092197717752,450,1923,113801.95889431781,0.8891516028440001,2
46710652,0.717299955713801,47319.97032450199,616.5471153371412,105,3,9,apartamento,16,4.940000057220459,False,250.0,23,0,3.0,True,False,Meia Praia,Meia Praia (inland),0.4128393080781616,344,1658,94750.38228798151,0.645569960142421,3
46724379,0.2613073736413857,12251.525005769781,421.84914827716733,105,2,7,apartamento,55,4.909999847412109,False,199.0,28,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.350557129005035,379,1598,24531.644249708617,0.2351766362772471,2
46769078,0.2709291170649308,26240.64104879617,872.225033392394,105,3,8,apartamento,13,4.920000076293945,False,300.0,19,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1757669577580312,421,1971,52542.52599494427,0.2438362053584377,3
46866680,0.7891659313137892,45197.26135908165,537.9963677256343,105,3,6,apartamento,9,5.0,False,300.0,8,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.4270436693711178,348,1760,90500.01009669634,0.7102493381824103,3
46878566,0.5261365797751546,30025.799847211652,525.5747458876976,105,3,6,apartamento,20,4.800000190734863,False,250.0,34,0,3.0,False,False,Centro,Centro,0.1459120162414617,238,757,60121.67789869937,0.47352292179763916,3
46896012,0.8526134524157779,60367.04315172441,667.9732274891998,105,3,8,apartamento,14,4.929999828338623,True,350.0,17,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.3292509782460546,432,1924,120874.97893588674,0.7673521071742001,3
46936020,0.8238644495519035,35550.833771802994,406.316250091305,105,2,6,apartamento,68,4.989999771118164,False,200.0,21,0,2.0,True,True,Morretes,Morretes,0.2585522810696306,213,920,71184.64080673043,0.7414780045967132,2
46990438,0.7560595763635635,42988.5676272558,532.8746348898727,105,2,6,apartamento,17,5.0,False,300.0,13,0,3.0,True,False,Centro,Centro,0.2776160067751995,249,747,86077.46768991873,0.6804536187272071,2
47000276,0.9370074565489294,67322.32314706915,681.5795386822082,105,3,8,apartamento,28,4.820000171661377,False,390.0,4,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.0424326055209646,201,1147,134801.77208388734,0.8433067108940364,3
47006355,0.878690970448703,67081.3203681538,721.4853938136889,105,3,8,apartamento,27,4.929999828338623,False,150.0,27,0,1.0,True,True,Meia Praia,Meia Praia (beach band),0.0552875882627159,255,1571,134319.20404172453,0.7908218734038327,3
47052262,0.810804964525292,38394.2436345101,445.4849139972826,105,3,7,apartamento,19,4.889999866485596,False,610.0,9,0,2.0,True,True,Centro,Centro,0.1006035212161052,160,741,76878.09686017632,0.7297244680727628,3
47089646,0.8091537562298673,47226.845631549826,549.0248953259796,105,2,7,apartamento,15,5.0,False,350.0,9,0,2.0,True,True,Centro,Centro,0.1194468261372536,163,745,94563.91555528578,0.7282383806068806,2
47172145,0.7224844642335437,51081.88275630119,661.034145575698,105,3,9,apartamento,5,5.0,False,300.0,32,0,3.0,False,False,Centro,Centro,0.5368558501328456,71,724,102282.9872030425,0.6502360178101894,3
47213093,0.9692948084128133,31010.12021915547,304.1109669169055,105,2,4,apartamento,14,4.929999828338623,False,250.0,17,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.1595238489308625,342,1341,62092.61598035816,0.8723653275715321,2
47222306,0.8486760794818183,18981.235137032705,210.94997605192697,105,1,5,apartamento,65,4.96999979019165,False,75.0,32,0,1.0,True,True,Morretes,Morretes,0.985240454924913,46,805,38006.771204602264,0.7638084715336365,1
47232230,0.9827122020863206,91154.09418938604,882.464160628412,105,3,6,apartamento,20,4.949999809265137,False,400.0,61,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0254169966215311,108,711,182520.9359247395,0.8844409818776886,3
47254288,0.7604888631415765,42040.18590536738,518.2458342180574,105,3,6,apartamento,38,4.96999979019165,False,249.0,11,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2714375783627513,432,1987,84178.49078677109,0.6844399768274189,3
47260862,0.9294162864128932,55456.47996904972,565.7601204757696,105,2,8,apartamento,24,5.0,False,250.0,24,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.5175843530603368,114,1151,111042.39164521391,0.8364746577716039,2
47269826,0.9889542406242837,64683.03982089739,622.4856015440292,105,3,7,apartamento,28,5.0,False,400.0,41,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.1526101267338842,172,833,129517.04552116622,0.8900588165618554,3
47325492,0.37864677498018856,28418.43825266342,682.5674980500075,105,3,8,apartamento,11,5.0,False,150.0,26,0,3.0,True,True,Meia Praia,Meia Praia (inland),0.5701933378315504,267,1692,56903.203235379355,0.3407820974821697,3
47326216,0.39808081944088275,51502.349583531766,1178.6411790169957,105,3,8,apartamento,8,5.0,False,280.0,29,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0823449857348534,268,1244,103124.90219889539,0.3582727374967945,3
47402735,0.6741971712135071,35590.41136863447,491.80639836690693,105,2,6,apartamento,6,5.0,False,610.0,11,0,2.0,False,True,Centro,Centro,0.215554484341433,190,750,71263.88837185159,0.6067774540921564,2
47421617,0.9248614228688592,41311.11607634015,423.403088011131,105,2,5,apartamento,7,4.710000038146973,False,260.0,13,0,2.0,False,False,Centro,Centro,0.2215087083426296,179,749,82718.64952860371,0.8323752805819733,2
47558531,0.2517549737079306,21946.896778271916,783.6536974579637,105,3,9,apartamento,68,4.929999828338623,False,300.0,32,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0155917485442274,224,1772,43945.01614256917,0.22657947633713754,3
47783121,0.9037263835541288,46352.91495602176,485.52578630715357,105,2,6,apartamento,9,4.889999866485596,False,250.0,17,0,2.0,True,False,Centro,Centro,0.2263287486715886,180,752,92814.01450861075,0.813353745198716,2
47816646,0.4641194570594351,26186.35381050025,516.9470562379128,105,2,4,apartamento,19,4.840000152587891,False,250.0,29,0,2.0,False,False,Ilhota,Ilhota,0.2292603259113596,26,42,52433.82481557701,0.4177075113534916,2
47891397,0.4803233282480234,27983.060880882113,534.5091051427597,105,3,6,apartamento,8,5.0,False,250.0,1,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.3444635383248555,400,1980,56031.43235021344,0.432290995423221,3
47909482,0.7560595763635635,75042.3466754613,930.20459375837,105,3,12,apartamento,26,5.0,False,350.0,43,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.0839616438425855,303,1791,150259.83715812967,0.6804536187272071,3
48080102,0.9450760299380659,48892.47535723343,491.0188814030516,105,3,8,apartamento,17,4.940000057220459,False,250.0,10,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.1446628969424677,309,1714,97899.06247478903,0.8505684269442594,3
48109229,0.6494324619196686,39688.15749387816,568.2882574787845,105,2,6,apartamento,15,4.670000076293945,False,180.0,20,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.1855112364613301,364,1615,79468.94448713184,0.5844892157277017,2
48158176,0.9533975140604287,43822.611184962174,436.49119381980313,105,2,6,apartamento,33,4.909999847412109,False,280.0,18,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.1377987672805201,412,1935,87747.50140709097,0.8580577626543858,2
48243472,0.9002206338449097,121862.26108958168,1281.1313577503072,105,3,8,apartamento,49,5.0,False,550.0,64,0,3.0,True,True,Centro,Centro,0.1982417962927832,247,760,244008.94052837085,0.8101985704604188,3
48254075,0.9801518817725436,46999.52027087387,456.1191253213566,105,2,5,apartamento,33,4.849999904632568,False,300.0,31,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2903930630879234,377,1631,94108.73427177922,0.8821366935952893,2
48624860,0.9922233679562655,37752.651015613854,362.19359299542856,105,2,7,apartamento,13,4.920000076293945,False,200.0,20,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.4416636773252057,259,1336,75593.41418821595,0.893001031160639,2
48699117,0.9104044711769275,47898.61653449583,498.25135321924614,105,2,6,apartamento,24,4.920000076293945,False,250.0,16,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.1451386875266516,334,1569,95909.02522943784,0.8193640240592347,2
48848529,0.3295729381379348,39622.315758028635,1088.5526926038067,105,3,12,apartamento,61,4.840000152587891,False,350.0,15,0,4.0,True,False,Meia Praia,Meia Praia (inland),0.375843235657061,410,1937,79337.10734523454,0.29661564432414134,3
48941838,0.9135860056611935,44305.82688254308,459.3677170043403,105,2,6,apartamento,25,4.480000019073486,False,180.0,24,0,2.0,False,False,Centro,Centro,0.0503796384364686,204,758,88715.06059530195,0.8222274050950742,2
49050392,0.8720773068934266,72152.91988605763,781.5768850859286,105,3,8,apartamento,44,4.949999809265137,False,150.0,35,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1914666572140271,432,1985,144474.23985086815,0.7848695762040839,3
49123621,0.37864677498018817,31852.994010362305,765.0602835297334,105,3,6,apartamento,16,4.940000057220459,False,300.0,21,0,0.0,True,False,Meia Praia,Meia Praia (beach band),0.2985475745840269,416,1799,63780.330773704416,0.34078209748216937,3
49369605,0.9857024648430066,27883.823166177302,269.17467559394345,105,3,8,apartamento,12,4.75,False,220.0,39,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.205424480981405,274,1205,55832.7253066294,0.8871322183587059,3
49824103,0.9280844170716495,49265.11434298246,503.27499565269125,105,3,8,apartamento,43,4.929999828338623,False,250.0,37,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.3427685867888769,407,1892,98645.21016070258,0.8352759753644845,3
49968308,0.9814501230530818,77034.10257902107,746.6688503610047,105,3,6,apartamento,26,5.0,False,250.0,16,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1740157785915966,324,1702,154247.9975900248,0.8833051107477736,3
50047341,0.9626588206700614,39629.6630695787,391.1579046737597,105,3,8,apartamento,81,4.78000020980835,False,200.0,26,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1881344545400142,388,1835,79351.81911646736,0.8663929386030552,3
50059423,0.9493478874839156,55016.17795852405,550.1806252118038,105,2,6,apartamento,145,4.929999828338623,False,80.0,19,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0661026158600235,364,1899,110160.75998878253,0.8544130987355241,2
50085393,0.9764615248754055,61505.41799728022,599.0138113596524,105,3,11,apartamento,37,4.96999979019165,False,250.0,16,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2022018716128562,374,1725,123154.38551758499,0.878815372387865,3
50243281,0.9278596952073337,55595.67952713755,568.0752018594615,105,3,6,apartamento,10,5.0,False,350.0,35,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.3230301651877935,368,1615,111321.1156438279,0.8350737256866003,3
50535771,0.8735482489270449,51946.409120489494,561.8023947749494,105,3,6,apartamento,14,4.570000171661377,False,200.0,15,0,2.0,False,False,Centro,Centro,0.0372594464406574,69,442,104014.05767800572,0.7861934240343403,3
50561328,0.9954890330896523,71523.80031531485,684.0758999741906,105,3,7,apartamento,32,4.78000020980835,False,200.0,32,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0722254432891339,315,1846,143214.53238647306,0.895940129780687,3
50958684,0.6898118293887525,78511.06232114909,1061.574437116254,105,3,8,apartamento,42,4.980000019073486,False,495.0,67,0,3.0,True,True,Meia Praia,Meia Praia (beach band),0.1970172906852181,395,1839,157205.3641993214,0.6208306464498773,3
51301217,0.5820273474747147,32241.173457544646,512.4493570019715,105,3,8,apartamento,29,4.789999961853027,False,275.0,21,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.443207646946691,355,1909,64557.59565287994,0.5238246127272432,3
51405106,0.6400379708275716,62655.795404684846,909.6788970277456,105,3,8,apartamento,32,4.880000114440918,False,280.0,57,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.2335429457002009,221,1149,125457.82523615571,0.5760341737448145,3
51453135,0.6780563018779495,46604.763628816865,640.5266414463773,105,3,8,apartamento,13,4.849999904632568,False,300.0,23,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1819069628586095,319,1349,93318.29965212237,0.6102506716901546,3
